Address,FLAG,g_pagerank,g_in_degree,g_out_degree,g_total_degree,g_clustering,g_kcore
0x1a95b271b0535d15fa49932daba31ba612b52946,0,0.0030876309507337414,2590,0,2590,2.3126797428300128e-05,8
0x3efdd8c8e47917a9c8ace90d690ce1034368128a,0,4.170875764776396e-06,4,55,59,0.006342494714587738,14
0xa151cdf9bbd394a4d2e2706e93ab460ec9bfb130,0,3.2618916532241213e-06,2,20,22,0.3333333333333333,2
0x9d03e21c12a3947736b0f1f8969c4b8605df89b8,0,3.7075807701738275e-06,15,102,117,0.1,2
0x9305457eaa169946c98ea4e8cc51df138bdafccb,0,3.791900332839988e-06,17,120,137,0.06666666666666667,2
0x4832b3dd06c65a445d65c3f2b4a4cfc70bca3056,0,3.665420988840747e-06,14,101,115,0.3333333333333333,2
0x203496880482cad690a5bbdbf49843b0538bb0ce,0,3.7075807701738275e-06,15,103,118,0.16666666666666666,2
0x46eb49fa1d1053765d754ea5ce8569824de39fe4,0,4.382137271503112e-06,2,12,14,1.0,2
0x1a986f1659e11e2ae7cc6543f307bae5cde1c761,0,0.0007126600907382625,1691,0,1691,0.0,4
0xa82bda08f8471da7d9a698607381d8a583f5b50b,0,1.8690310209942388e-05,57,52,109,0.008602150537634409,9
0x4605d80df170edd34903cf2dfc7406d138a1160d,0,5.25343941905344e-06,2,4,6,0.0,2
0x1aa0eb69f3486c8dda2ae423917fc6719cc6b94c,0,4.191539926726479e-06,1,2,3,0.0,2
0x25814b0c3cd1404ba1c0e2a7b86d18a28a69cc8a,0,1.5312214289640294e-05,5,3,8,0.0,2
0x1aac00a6d7d67aad3756265e13f6241cdf8cf01e,0,3.50481006822894e-06,560,318,878,0.047619047619047616,6
0x1abc65765fd0df7d997635ebe3027384bcf7923e,1,1.8385876279991193e-05,13,0,13,0.0,2
0xc2dc7b86a5cfbc89e20d5d03026e973958d8e3b3,1,5.6890904928286025e-06,1,1,2,0.0,1
0xe047fb1968b9143ce4284ca0fafc012b3aa8568d,1,3.0790223856293864e-06,1,2,3,0.0,2
0x1aec9780d0e827d4edd240973617ba3fe0e00c15,0,5.6890904928286025e-06,1,1,2,0.0,1
0x1af9526bc8364aeed2f32f9c7ae9e57be5893fd7,0,3.0805423342854345e-06,1,0,1,0.0,1
0x1afc9fdc5a560f2973ade0faf35793f26cc05cf1,0,3.2711149471949726e-06,2,0,2,0.0,1
0x1b02e8a1a93b800cfd10650dd40fc2fe139abd2d,0,3.369080395703648e-06,3,2,5,0.0,2
0xcb9ef13ba4bf6fb7c330d6a2c4367dee8c0d0f11,0,4.1210058677249244e-05,19,0,19,0.0,3
0x1b10dab9af1a77c842d056a8f0bf34d49eaadfb7,0,3.424787386500717e-06,35,47,82,0.0,10
0x7ca5ebb7eedb7db5edc0909601c61a7f7727fb66,0,3.1990593386255212e-06,2,0,2,0.0,1
0x1b133fde5bff441c6afce6aaddd9fdcdf980735e,0,1.4657362824623685e-05,5,5,10,0.0,3
0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,1,1.3619690619782944e-05,7,4,11,0.0,3
0x1b1b8ed8332dccc267509af993b4701c9fc64d9d,0,1.2061602669387428e-05,123,254,377,0.0,8
0x1b21adc895e0de85b0fda9432b87e263838a3330,0,3.0960707205100023e-06,101,0,101,0.0,3
0x1b239261d3bde413884bd4eafe859f786cee9a3b,0,6.513646229730819e-06,196,7,203,0.0,2
0x603a60c817e06a50093e98e1662fe5bc45a2f45a,0,3.1595036128437837e-06,1,4,5,0.0,2
0x1b2bdf91aef7f99ff4f4223f78a8fc0004106c87,0,4.635514211300534e-06,2,2,4,0.0,2
0x33f67d9f52a83f8f84ab3c14695c3e6a5f20739f,0,3.137419917859789e-06,1,3,4,0.0,2
0x1b309ab0e4af98c3996789ebfc59ef508c92eb6f,0,5.72658571844719e-06,1122,978,2100,0.0,4
0x1b329957f2a385df329617b4229d5c071e6fcf84,0,3.143971061826333e-06,1,2,3,0.0,2
0x1b32a219087e25524f2235496abe50de088bf4b3,0,5.6890904928286025e-06,1,0,1,0.0,1
0x1b348000779e90ea56edf4a839fc5f585c6c67a2,0,4.968097579085873e-06,2,1,3,0.0,2
0x68767aea0f6fc12e9d1adede49d8f050928f3031,0,5.83264432115532e-06,2,4,6,0.0,2
0x1b362e2536be7463ca2b245f382d0579e3d5bc86,0,5.6890904928286025e-06,1,1,2,0.0,1
0x1b37e8d85e974cc5b273f1a4a3e495fbc84bcf80,0,3.2083803750454545e-06,7,7,14,0.06666666666666667,6
0x1b4277e7f7a9b577e75df43af05f7c93be52e2de,0,4.054977036517107e-06,15,14,29,0.0,3
0x1b42bf30cd988ad20500ce47cce52098576ec2a2,1,5.6890904928286025e-06,1,0,1,0.0,1
0x1b4bda28a28f5d0b7f0d9ef5da50e0ca677d12db,0,3.889105607849411e-05,86,99,185,0.0,6
0x1b4e1186a7197fa3b51e3386168d76da06f441ea,0,5.6890904928286025e-06,1,0,1,0.0,1
0x1b65d4554ae041d27361ff9fa9892c5f5333c4dd,0,5.691003909204412e-06,1,1,2,0.0,2
0x5fbebfe342b2b36da35d02419bc3a3ddeb495983,0,5.6890904928286025e-06,2,2,4,0.0,2
0x1b6b324441d52b251079b5ef8b9a85c08d707bfc,0,7.910910969081936e-06,2,3,5,0.0,2
0x1b729f2ece304c1865d85731e344d15c3bbe59a3,0,6.221785115306737e-06,2,2,4,0.0,2
0x9cf67bbf9be023178706d2ec0cde674c5de191e0,0,1.5114213900219205e-05,5,6,11,0.0,2
0x1b76d77499125f2b05779b78a8a642cecdc069ec,1,3.468303808484623e-05,19,1,20,0.0,6
0x1b78361f9e346cb341a605404f31c0834cfea278,0,5.088042267605864e-06,8,9,17,0.0,2
0x1b7a1d91abe0950bb26e5283af27c3a948757d62,0,3.1171898447996643e-06,89,0,89,0.0,2
0x1b855a783f0f0e3c06d4dcdd76d5a259d819afd6,0,3.373630862502804e-06,76,75,151,0.0,4
0x1b8d42f0451bc9077e58b1681abd874f174f376c,0,2.2569290189016548e-05,44,392,436,0.00027096599376778217,16
0x1b8ee5cb5520ea3d12f64a8973c2a4f0cbcb1564,1,1.6292552303991505e-05,17,1,18,0.010989010989010988,8
0x1b8fba75318f56177117de55d17ace6440490d29,0,9.412961559739373e-05,256,193,449,0.0,9
0x1b9024e51f65abcac702e4c7af4f725623958bd5,0,3.1422072922968786e-06,1,1,2,0.0,1
0x1b9c09c50a37f6ada98b9d758c4041dd1585038f,0,5.25343941905344e-06,2,0,2,0.0,2
0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,1,1.8758622706083497e-05,9,9,18,0.0,2
0xf12d3f5d38c2408da3122cee1432e89c16522b3b,1,1.4492123215923041e-05,7,1,8,0.0,2
0xd8d0506ed425364ee126819e8b73fc3160c39d49,1,9.672767058742052e-05,62,4,66,0.0,9
0x1bc017f928d7182c4c4854e9356c48a226d330c7,0,3.177979540139819e-06,50,0,50,0.0,3
0x1bc895d9558f1a0e2e6639b08c80289a6d0a49ca,0,3.1595036128437837e-06,1,3,4,0.0,2
0x1bcaeae7c62a62715441ba59e554f4845b7e4efc,0,8.042069809089274e-05,138,248,386,0.0,15
0x1bcc6cfb7710a1ef9ad6cdf03cc44a1f5d1d8e2a,0,6.996043714154092e-06,2,2,4,0.0,2
0x1bd7b0f4a6ef449b06309dbd22051de29ae8ac0b,0,3.1731494986862982e-06,1,1,2,0.0,2
0x1bd871fd4e256dee2f10438cb3f3c563c8e104f1,0,3.0801455011158006e-06,28,3,31,0.0,2
0x1be46256348e339f3c8558e1d8e2deac61883c86,0,5.6890904928286025e-06,1,5,6,0.0,1
0x97d4bfa3977992caacc1731d804ce207594c2311,0,5.009474817739348e-06,2,0,2,0.0,1
0x1be614580ec83b178af9a104730be9c8230d173d,0,5.692659876852405e-06,44,3,47,0.0,5
0x1bef615161710061e03a531b9f93c2d24822c2da,0,3.128766891255738e-06,10,12,22,0.0,1
0x5ea743be5ff54f466edee31a8b5d459ee88514ea,0,3.5184260264388527e-06,2,0,2,0.0,1
0x1bf1b15f87c9f3621fec1fbe05239f11c1f38aea,0,5.6890904928286025e-06,2,0,2,0.0,1
0x1bfcb422cd6d7b86f21d73455250cf00087af44c,0,8.31421897407864e-06,2,11,13,0.16666666666666666,3
0x6b1ae2f14e0bc4b6851f3cadd2d8f7e875f8325e,0,1.4733484442667963e-05,11,5,16,0.3333333333333333,3
0x1c04c476725450a5b5a66c3d598ab526715ebd55,0,3.1543933363185617e-06,1,4,5,0.0,2
0x1c0b6b1cbda09508b7649a79cd56813eb6def8f4,0,1.9586853866863834e-05,34,29,63,0.0,4
0x1c0dffa23f342a62ace37bd4eede6180c40ccbec,1,3.1593673791686444e-06,3,0,3,0.0,2
0x1c0e294310091654beac3d191089d3c376be123f,1,3.0875722323702812e-06,1,0,1,0.0,1
0x1c1531bfa1bd13866d8d68dd5ce1994b6aa0a1e5,0,3.0883115979244185e-06,413,0,413,0.0,3
0x1c1677e4edf3b0e59b068c4d2f0f5e63c817d3da,0,8.302996935479583e-06,2,2,4,0.0,1
0x1c16b965c7960fea0bd7e8629885cbe162223f2e,1,1.1367997724310472e-05,7,0,7,0.0,4
0x1c1fa952edbcfdcc34445298f3c02f49280b19d0,0,3.0942851813887336e-06,84,0,84,0.0,3
0x1c2677b7b7b65d226925fbfc9b8a35df068f25a3,0,3.198495227937127e-06,916,852,1768,0.3333333333333333,3
0x1c2a2b05c1643bf2292e337b0fec4219d2784696,0,3.0970730021260348e-06,6,6,12,0.0,3
0x1c2b12d763adf77419ba30affbae22be387efce1,0,1.0061644652982138e-05,961,953,1914,0.0,4
0x1c330ef1a41de7fdfeff3691676aba0c55c7caff,0,2.2287396403662318e-05,9,8,17,0.0,2
0x69adb8e760f773a0da6bc66b39aedcf079f7f5eb,0,5.6890904928286025e-06,2,3,5,0.0,2
0x1c3391588089e6b926b8289991a3202b7ebab068,0,4.328583161890881e-06,2,2,4,0.0,2
0x526180cb09166ba7600569f14fbedb71ef3c3475,0,9.36838618043585e-06,3,2,5,0.0,2
0x1c38d1387905cac88dbad867e77af057ec1d1f12,0,5.275882050126705e-06,2,0,2,0.0,2
0x2ff3a6de1e4dc135db62b61989b4a5bd5bf8d4e5,0,3.1543933363185617e-06,1,3,4,0.0,2
0x1c39d6e0278d1a28ce21dbd73826559b010224e5,1,3.182815491933839e-05,11,0,11,0.0,1
0x634a191eb2720c14343137becac278dbdca7654e,0,2.0333471669338766e-05,14,22,36,0.0,8
0xb69e22f0f6d887c13cc54af3ca631b7cbb9b4242,0,3.349775465571381e-05,18,27,45,0.0,8
0x1c3fd6be9fa305faca74e9bcb7c240a2f793fce3,0,3.0872232112116887e-06,67,0,67,0.0,3
0x1c40d1a1cac7c586b9509c565296f91c8441af9f,1,1.094191683691191e-05,5,0,5,0.0,1
0x1c499f5a11d9b62fea255536c722a39c9995d904,0,5.910427424840075e-06,98,0,98,0.0,3
0x1c4deea974e94c180c6c4940a8763736ca809c51,0,5.520332396152971e-06,7,25,32,0.03636363636363636,7
0x1c50139c266559b29d7cb27635e0da13bef76a09,1,3.182815491933839e-05,11,0,11,0.0,1
0x53ae563fcb501221fc11efdd05b96ce7e1c350c0,0,3.383628448480008e-05,20,29,49,0.0,2
0x1c57e357f55c1e3daa9fe1caefa8098d9594eb8c,0,5.058690382045214e-06,2,0,2,0.0,1
0x1c613e478d1817e972c51726c038b03e67074f71,0,3.1131742238597875e-06,81,0,81,0.0,3
0x1c666b36752f9ef6065dc56bb8372f19c9bf81b4,0,5.6890904928286025e-06,2,4,6,0.0,2
0x6490a2069fdb6f03ee997d9e3484e328f4f7442e,0,8.106953952280759e-06,3,1,4,0.0,2
0x1c679a29ea14099e9345d6754ad6188bb0f9bd0a,0,4.616028979000114e-06,56,0,56,0.16666666666666666,4
0x1c6ddbc00695b565a8fef987ed958537b1aba98a,0,3.0832491054632407e-06,60,0,60,0.0,2
0x1c6e2080a447da34c1e8b75c8de4eb7f917f6389,0,5.3627946456190325e-06,2,1,3,0.0,2
0x1c7ae6191fa64e91ba3812164e1c7ac6c4d87f28,0,5.328389365877148e-06,23,23,46,0.0,2
0x1c7d89007e89ba7cec5290c23921d585d7adcefa,0,4.357923704984515e-06,160,157,317,0.0,4
0x1c8c0f9de34a82ab2725db7ad21a219decf59596,0,5.631366725553393e-06,1,1,2,0.0,2
0x1c90b1894c8825378d2799e62aaf31ec1ec971fd,0,3.0953631844263967e-06,156,9,165,0.0,2
0x1c91eff83150024d313f8f5032f1e4259159d092,0,3.0868275446110002e-06,60,0,60,0.0,3
0x1c927d4d094333f2b48b761420673b80444aeb32,0,3.179952254053096e-06,156,145,301,0.16666666666666666,4
0x1c94b8231cf988a9c8a994b17dfd115bfb68ed9b,0,5.6890904928286025e-06,1,2,3,0.0,1
0x1c9d9a2016a19fb295e72c41fb3f1e3e604b3ec1,0,3.175171616976255e-06,74,66,140,0.3333333333333333,3
0x1cabb72f81eb093f057d9e97ec8b0bd178377213,0,5.400471656452558e-06,2,7,9,0.0,3
0x6b0a475d00f0460f39e30c4e4f9ebc32ceccf7ce,0,3.310173187881125e-05,22,55,77,0.007905138339920948,5
0x1cace4de862fd58f00bb3663ea8ea62e169573f4,0,1.6151649858260322e-05,6,5,11,0.0,2
0x1cb4fef0ca21d5c571548ad5eb11fbbf08f36f21,0,3.0789236908027704e-06,2,5,7,0.0,4
0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,1,1.9269517043553068e-05,15,4,19,0.0,7
0x1cbefa9ae246c433d7def39fe7714fe58942cc9b,0,1.0695981779156813e-05,5,4,9,0.0,2
0x1ccc9b2769741ab0e1620721df7cf8ff1d70716b,1,3.1559396045078642e-06,2,0,2,0.0,2
0x1ccd65d573057c388ea96cc8be30c18a6d21185d,1,3.16166758623958e-06,4,0,4,0.0,2
0x1ccf09f238a9485de914022d47a99431b7ae9a2d,1,5.6890904928286025e-06,1,0,1,0.0,1
0x1cd91c24ad87c6dd92cf4e920dfb64cf4afb2f83,0,5.6890904928286025e-06,1,0,1,0.0,1
0x1cdac1b6f290f26f9aea3ff8dbf03fa55d0f45f6,0,5.710873046517361e-06,2,4,6,0.0,2
0xc7ccc6882d3c486f4e1aa730bd842a97a7aee0bf,0,8.116211537598481e-06,3,0,3,0.0,1
0x1cdb38574e02bb8a4671327f5d8bd1a7da62ffe7,0,3.076225799141286e-06,28,0,28,0.0,2
0x1cdc35d14555c656648980f5e7e3e7471c72a008,0,5.6890904928286025e-06,1,0,1,0.0,1
0x1ce0bc49b289cb39e8a77f5677a8840a7c8a04bd,0,3.4416845065755304e-06,1,1,2,0.0,1
0x754fb6a142ed0043937b676a067f2e367db52fa6,1,2.6659014309492925e-05,13,1,14,0.0,3
0x1ce4312fdd45c9184a5561314122b2244bd862c9,1,7.075672929235861e-05,35,0,35,0.0026455026455026454,8
0x1ce79d84a362562b66d791ca15d3e9a3daaef35d,0,3.0782822841690076e-06,61,60,121,0.0,2
0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,1,3.0601358355127684e-05,12,0,12,0.0,1
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,1,1.374073034794957e-05,6,0,6,0.0,2
0x1d08cd642dca0ddfc5361717d2cf0c1ae81199ea,0,3.2841255881902106e-05,96,127,223,0.005084745762711864,17
0x1d0c86aaa4a552b370cdeaa43917ad3b2e3f23b6,0,5.6890904928286025e-06,1,3,4,0.0,2
0x1d0d1aa1c85d9eb38b037d2d977c86f077f462e7,0,3.176298523398853e-06,63,62,125,0.3333333333333333,3
0x1d1195e71c904e2f46c33477da7e025aa9e173c9,0,3.0876646951645925e-06,2,1,3,0.0,2
0x1d18273e0246dc118384cecddb6eb10e61778343,0,3.193561278152759e-06,3,3,6,0.0,3
0x1d32476fbc23ead096b129c455eb679592b26575,0,3.152515089102569e-06,600,0,600,0.0,2
0x1d416391592cb1e39a18be137dacd21df1776351,0,5.982986838354628e-06,4,4,8,0.0,1
0x1d429fb5a9287c2ede85fb71ea037312b5805a1d,0,1.9962943171423676e-05,1095,1005,2100,0.0,4
0x43b898de395dff3370c25c67598a0c60a6876abf,0,3.137419917859789e-06,1,3,4,0.0,2
0x1d44d07cb1ab989ef619a78c2901f5744d96c84a,0,6.381983153023386e-06,2,0,2,0.0,2
0x1d4db36a7a754cfe119552f73a408d1873827fc5,0,5.8775499028353075e-06,56,32,88,0.0,5
0xab528edc4bdfcdaec412c42205a281c6460e5b65,0,9.159082449800735e-06,2,2,4,0.0,2
0x3766dff018c62b5c1bc4d0f9739110eb81d75a68,0,5.790379367481328e-06,2,4,6,0.0,2
0x6dabf4f399c443889bddd556946f6aacbeaac238,0,3.1840968186214137e-06,1,3,4,0.0,2
0x1d5f757c713e5334bd79ffd70ce4511b03d64624,0,4.872537505759429e-06,2,0,2,0.0,2
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,1,0.00011742503388671728,74,91,165,0.012882748319641523,17
0xba83e9ce38b10522e3d6061a12779b7526839eda,1,0.00013556236246146995,91,85,176,0.019393939393939394,17
0xaca33c43bd8deac8e1d144baa51fe9c7dd7b010f,1,7.142054924021704e-06,3,31,34,0.12820512820512822,16
0xa4fcbc4a0508b11d5ef34d41d72020a5def1c712,1,8.497678548636398e-06,4,31,35,0.0967741935483871,16
0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,1,8.345770629063374e-06,5,1,6,0.0,3
0x1d64d86c5a12d98cbb78437fcbbebea28b9af934,0,1.0335050476752205e-05,3,6,9,0.0,5
0x1d64ea27764164debb4e891eb04d524f42904b08,1,3.1469791969759857e-06,2,0,2,0.0,2
0x1d66c7a907cbc57359faf3ddbbb01c0b7ea43050,0,3.09257872805505e-06,83,0,83,0.0,3
0x1d7384d546de28d682ec9a73c2aba056c72364cb,0,1.3726997763083174e-05,39,2061,2100,0.0,8
0x1d7821b0167c9eb24b49977d394fb5e4e2c9ab6f,1,5.692928828280366e-06,2,0,2,0.0,1
0x1d7835a67dad67e79f369e3131622a732e7b9524,0,3.1498670913962224e-06,1,1,2,0.0,1
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,1,1.353080982078154e-05,4,0,4,0.0,1
0x1d7e904a092fe0c86fca4d92332b3d01b57fce94,0,8.444198393963502e-06,19,41,60,0.0,15
0x1d82886f997d0b124dfab342558bc463299c8a6b,1,3.1985983935309018e-06,4,0,4,0.0,2
0x1d8a1c911a7d7a9ca127b1b71ba906a1e01b6b4d,1,5.6890904928286025e-06,1,0,1,0.0,1
0x1d8c87238b0f3b959bfa13e6edc9faf6072a307b,0,5.6890904928286025e-06,1,1,2,0.0,1
0x1d8cfebd1c7bee050086fae11c2eed184831a5c1,0,5.25343941905344e-06,2,4,6,0.0,2
0x6655dbabc2c9236478cc122bd26f7a3e40ba9238,0,3.3415373242760366e-05,8,14,22,0.0,3
0x1d8e46cb8f75b0b018d804c386f0b2d96aad6b02,0,8.308355219587395e-06,3,4,7,0.0,2
0x1d8ee752108396df428d55c3da49d76b8a161b2b,0,3.5650112927209983e-06,5,0,5,0.0,1
0x1d9d23d1d1b314c629ba6be2fca8efaceb555767,0,3.1477925624734835e-06,1,1,2,0.0,1
0x79ebf4db8186063afed4dd4ad4871b164b62c069,0,2.052159355522761e-05,8,728,736,0.01818181818181818,3
0x1e90836a668636cb59c5813f6854f4d9c2c7dfff,0,4.687103021518821e-05,220,125,345,0.0014414414414414415,18
0x802978f8f7bea8c6c072496c53d0e91e861194e5,0,3.242972841339331e-05,52,919,971,0.0013344453711426189,17
0x7544b7da3bd457908108ab38e2a0dd65de3a6b09,0,3.5911489042894494e-05,50,858,908,0.0004544421722335833,18
0x8c8d1170edec715723d0884775e78d9b3c35e32e,0,6.227563013079349e-05,425,622,1047,0.0,18
0x41fb95d55fb0b353a82814a876cd0beea2b29337,0,1.0916903378130561e-05,3,153,156,0.025641025641025644,4
0x8c78f1ee67ed97af4f26561dc57e3757e734d0eb,0,1.795614138617539e-05,53,236,289,0.004234724742891712,17
0x80658e3657882cfa73fff0eb20c92aa5e948230c,0,0.00012699257433804856,101,2019,2120,2.650200090106803e-05,17
0xae3c9636de4005cb1a0c3aa94e53152a60330388,0,9.697482551742139e-05,111,1897,2008,0.0,16
0x819d64ac448dfed4615079c8110dc65a7571db8f,0,3.556563505666252e-05,97,717,814,0.006153846153846154,6
0x80cc27c03ca9a036711ce8bd94cfd6bd79348ac6,0,5.6890904928286025e-06,2,3,5,0.0,2
0x1da4d9585034283737cae6551a6f4f0736862188,0,6.2990019961138304e-06,2,0,2,0.0,1
0x1daec593f78f64e56fdd79965f9673574c4b2ac5,0,3.075294851179812e-06,4,3,7,0.0,2
0x1db922e51341ec8b4ffcd0c06947b9e3ba0f1fd1,0,3.1840968186214137e-06,1,2,3,0.0,1
0xb51b01655391086da3782d95f4f0b2f1bdeb7ae7,0,5.781666346005824e-06,2,0,2,0.0,1
0x1dc0646b8e6c5cba9feedd029c4fea4af95f64f8,0,3.077889703239087e-06,21,17,38,0.0,2
0x1dd0bea7afcd408eca908afd0ba855de12fd6624,0,1.0917424684123133e-05,6,5,11,0.0,2
0x1dd64a69ed486574f136d412d4a7fb45f954061e,0,9.655909871795115e-06,3,1,4,0.0,2
0x1dd964e4148169ed94966477359e0b3c57dc2bd3,0,2.439273009698555e-05,8,9,17,0.0,1
0xc97a21fb219b8a8413cd3f367e2f5dfdb7471c65,0,6.062537854119901e-06,2,6,8,0.0,2
0x1dddb08e89407a7ef845d954bf51fca45dd8eabe,0,3.0802531960277895e-06,183,32,215,0.0,1
0x1de23f02e185fdc4f6bacc98d6c6419370e38538,1,4.725762872201464e-05,21,0,21,0.0,2
0x1de240661323b79336788c875714f1fcff58972c,0,8.579349334233768e-06,110,0,110,0.0,4
0x1de5145db9bf99f9f1023e1575028f61c8a8ead4,0,8.870956291786694e-06,8,6,14,0.0,4
0x1dea82c5628ae89572a153a556312832ee33fda9,1,3.68214866769884e-06,4,0,4,0.0,2
0x1dee25f5e9f7cc2ce7fc432dbee105320225e49f,0,5.6890904928286025e-06,2,0,2,0.0,2
0x1dfadda4427f3a60297bd2e21eb03471c32d225f,0,5.38809439838128e-06,7,7,14,0.19047619047619047,7
0x6570948baa9254ffae870305ca9af7b08ac156f6,0,7.80466096989299e-05,170,154,324,0.17857142857142858,7
0x9b8b087b09780038249bd7b0da2272c3e4922227,0,4.970266221099584e-06,2,3,5,0.0,2
0xa268269e9d421923296857db0b597dbcc8bdabcb,0,1.2683846046552786e-05,5,3,8,0.06666666666666667,2
0x79a9e902cfbe87fa5065905293992c15de7f6095,1,1.5055588578994612e-05,7,3,10,0.0,2
0x1e094a3ff8d5f33043f0472551ec9199fa705a0f,0,3.075184050177623e-06,0,5,5,0.0,2
0x1e1041d4e5e03d90e6350f8a239d8c0e9770f036,1,5.696024087656404e-06,2,0,2,0.0,1
0x1e1f202f11cf7bcce0e96727c0dc076c9d05ca51,0,3.143971061826333e-06,1,1,2,0.0,1
0x1e1f3a383f18f7cfd7096e309e2293c4a628abe3,0,5.168351909703855e-06,2,2,4,0.0,2
0x1e1f607fbc0ab198479d950902d5f0c9874dfe72,0,4.425458162898356e-05,20,0,20,0.0,1
0x1e1f90c5dfd82ce5daf9600219ba6ab310bd0943,0,3.984660098770899e-06,275,293,568,0.0,6
0x1e21312d1e05a13a7d4af51fff776b93d5324111,1,1.1021039246549227e-05,7,0,7,0.0,4
0x1e22f05384589b651df0ff93ffe857a2b47f19a1,0,3.075184050177623e-06,0,2,2,0.0,2
0x1e2bb8ba9b263c9146e3166739abc0283df4ac2e,0,3.0805423342854345e-06,1,0,1,0.0,1
0x1e2fbe6be9eb39fc894d38be976111f332172d83,0,0.00019717805393050687,2107,0,2107,0.0,4
0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0,4.010458911347027e-06,3,3138,3141,0.0,2
0x1e3051d34e880a6a1aa690cc511fd3c27149488f,0,3.0920316717429343e-06,85,0,85,0.0,3
0x1e329de38be851e51ed1d99f8bd5031c6efecc80,0,3.797600421050379e-06,4,5,9,0.0,1
0x1e32a859d69dde58d03820f8f138c99b688d132f,0,5.608015541351412e-05,69,1203,1272,0.00034234851078397807,16
0x876bc23d1d757cdda85f2eea9b8b09799339e4c8,0,3.1544328151011255e-06,2,0,2,0.0,1
0x1e3676c6cfc43a4c0114dd9e1d57814c96c4b8d3,0,3.571928787946932e-06,101,100,201,0.0,3
0x1e37dcb20e374baa8c5b4f10e0ad0af90a4edb37,0,3.076199864601028e-06,20,10,30,0.0,2
0x1e3a5f3ca8391aebdc63d7c1065d115b7cea0a51,0,8.126276279961086e-06,6,20,26,0.012820512820512822,5
0x1e3aa75f95fdeca02b537ea962cab246e6594f1c,0,3.3513747087576053e-06,4,5,9,0.0,3
0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,1,0.00012855868928277766,125,0,125,0.0006988120195667365,8
0x1e3fb0efef989beb41922a69c65d266109b2e422,0,6.807649457950165e-06,10,30,40,0.015789473684210527,14
0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,1,2.622700432821541e-05,16,0,16,0.0,5
0x1e454259ee67158273935eb243dc5b34935e1174,0,3.7508046540311152e-06,423,71,494,0.01818181818181818,5
0x1e47cbdadeb758dde71af7e28add3bd02a21f108,0,3.1731494986862982e-06,1,0,1,0.0,1
0x1e48ac1b55d9327642ab8c2b7afb563be5059a5d,0,6.42731309572407e-06,2,1,3,0.0,2
0x6a14da2de822a7dc2effc976c34f3b3b8fe36ca4,0,5.483969630379988e-06,2,3,5,0.0,2
0x1e4b4da1df14f34ad7f126c2feac94335e91d779,0,7.973456475611377e-06,50,29,79,0.005263157894736842,10
0x1e4d33c434719813fe8979b0bbfa5ddc5afbdbb0,0,3.1422072922968786e-06,1,3,4,0.0,2
0x1e4e7af7e29fca434024c8e4103f4785b7a72698,0,3.137419917859789e-06,1,1,2,0.0,1
0x1e63820e0b18773683a1426e2d1e394f30989a8f,0,1.0916903378130561e-05,24,23,47,0.0,1
0x1e63f5a8e403cb62c3bcd8e0fa3fe422a55d2b37,0,3.271114947194972e-06,2,1,3,0.0,2
0x1e67f055367bcbce045e1211f09355eb7411236f,1,6.996043714154092e-06,2,0,2,0.0,1
0x1e711a766cd4ec07c590eef54a112190b4826b4e,1,1.2313060843694597e-05,13,8,21,0.0,4
0x1e76f6efafc7233f72b2d7ce2756b4273a1eeafb,0,8.97291919821216e-06,2,5,7,0.0,2
0x339c577ebd53b8fb229d892c57dc36517497d859,0,1.8509147778959265e-05,3,3,6,0.0,2
0x39312ceb496a23cd748326cb0922b13618d9d332,0,5.585898599958709e-05,25,17,42,0.0,2
0xba7e8bec65d0f190f302a2e2dbf2a43db0177183,0,7.322135313434588e-06,3,1,4,0.0,2
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,1,0.00033605389665441955,41,2,43,0.0,1
0x1e8429af9da544317b7cdebc6da515e68fbb69ba,0,3.0775796390394746e-06,4,5,9,0.0,2
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,1,4.148927465775949e-05,27,3,30,0.0,7
0x1e89babfe71d1d7ffe0e3a3bcf9ff2c88425aff4,0,5.6890904928286025e-06,1,0,1,0.0,1
0x1e8d4aa2389fec601bd29032ed2df6c87fbc7695,0,5.691533370387122e-06,7,0,7,0.0,1
0x1e91962d8038912b9c492c543dfa3e4f6dfd99c5,0,3.37189934022867e-06,26,4,30,0.0,4
0x1e98471934a6a0e947d88dd2842746348b248bc2,0,3.07787841987082e-06,30,0,30,0.0,2
0x65af310ec47990ac2ecf69b6adea6f213bcce42e,0,3.620516253044918e-06,2553,31,2584,0.027777777777777776,6
0x3509f7bd9557f8a9b793759b3e3bfa2cd505ae31,0,1.4788156815685708e-05,2014,94,2108,0.003076923076923077,7
